#EVELEI,EVE,LEI,1,5,0,0,9,11,0,0,208,159,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,2,0,0,0,0,2
#SUNMUN,SUN,MUN,3,26,53,391,0,3,0,0,0,1,,,,,,,,,,,,,,,,,,,,,2
#STKLIV,STK,LIV,52,604,0,0,0,0,4,4,0,18,1,3,,,,,,,,,,,,,,,,,,,2
#CRYARS,CRY,ARS,1,14,0,0,2,6,0,10,132,242,0,1,0,1,0,1,0,0,0,1,0,0,0,0,,,,,,,1
#JuveFCB,Juve,FCB,85,29,3,0,1,0,0,0,0,0,0,0,0,0,3,0,1,,,,,,,,,,,,,,1
#MUNCHE,MUN,CHE,479,166,4,0,1,1,0,0,4,1,0,0,1,0,0,0,0,0,19,,,,,,,,,,,,0
#CRYLEI,CRY,LEI,73,69,1,1,0,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,0
#SOUMCI,SOU,MCI,66,96,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,2
#WBALIV,WBA,LIV,108,153,1,1,0,0,0,0,6,7,,,,,,,,,,,,,,,,,,,,,2
#SWASTK,SWA,STK,31,10,5,6,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,,,,,,,1
#LIVCRY,LIV,CRY,7,3,253,145,2,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,2
#ARSLEI,ARS,LEI,289,206,3,1,6,3,7,2,1,1,1,0,1,0,1,1,3,0,,,,,,,,,,,,,1
#CHESOU,CHE,SOU,182,68,2,0,0,0,0,1,1,0,0,0,5,1,0,0,,,,,,,,,,,,,,,1
#MCIMUN,MCI,MUN,73,377,0,1,0,0,0,0,0,0,5,32,,,,,,,,,,,,,,,,,,,0
#CRYTOT,CRY,TOT,5,11,0,0,337,293,0,1,0,0,1,2,,,,,,,,,,,,,,,,,,,2
#WBALEI,WBA,LEI,105,87,0,0,0,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,2
#MUNSWA,MUN,SWA,403,52,11,1,21,1,2,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,0
#EVECHE,EVE,CHE,145,275,9,15,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,2
#TOTARS,TOT,ARS,542,386,0,0,0,0,21,22,5,1,,,,,,,,,,,,,,,,,,,,,1
#MCICRY,MCI,CRY,57,60,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,2
#LIVSOU,LIV,SOU,25,7,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,1,0,2,0,3,2,440,127,,,0
#ARSMUN,ARS,MUN,20,39,1,1,11,10,0,1,285,485,0,5,,,,,,,,,,,,,,,,,,,1
#SWAEVE,SWA,EVE,65,59,0,0,0,0,0,0,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,1
#SOUARS,SOU,ARS,63,147,0,0,0,0,0,0,0,0,1,1,4,14,1,1,,,,,,,,,,,,,,,2
#WBACHE,WBA,CHE,64,239,0,2,0,0,0,0,3,4,,,,,,,,,,,,,,,,,,,,,2
#MCILEI,MCI,LEI,70,73,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1
#SUNSWA,SUN,SWA,36,90,2,6,0,0,0,0,0,0,0,0,4,6,0,2,0,0,0,1,0,0,0,0,1,1,,,,,2
#TOTMUN,TOT,MUN,43,71,0,0,0,0,0,1,0,0,1,3,1,0,,,,,,,,,,,,,,,,,
